Return_ID,Order_ID,Return_Reason,Refund_Amount,Return_Status
RET-11706,ORD-512729,Defective Product,163919.39,Approved
RET-11707,ORD-512731,Defective Product,3638.13,Pending
RET-11708,ORD-512732,Damaged in Transit,171129.5,Pending
RET-11709,ORD-512735,Late Delivery,1264.83,Approved
RET-11710,ORD-512756,Customer Dissatisfaction,15234.8,Approved
RET-11711,ORD-512761,Customer Dissatisfaction,115932.88,Approved
RET-11712,ORD-512762,Size Issue,28321.37,Pending
RET-11713,ORD-512766,Defective Product,0.0,Rejected
RET-11714,ORD-512771,Wrong Item,33361.5,Approved
RET-11715,ORD-512772,Size Issue,184340.37,Approved
RET-11716,ORD-512774,Late Delivery,0.0,Rejected
RET-11717,ORD-512784,Damaged in Transit,0.0,Rejected
RET-11718,ORD-512786,Size Issue,5189.84,Approved
RET-11719,ORD-512789,Customer Dissatisfaction,8252.95,Approved
RET-11720,ORD-512822,Customer Dissatisfaction,43936.5,Approved
RET-11721,ORD-512830,Late Delivery,34141.76,Approved
RET-11722,ORD-512832,Wrong Item,72460.9,Approved
RET-11723,ORD-512839,Damaged in Transit,19017.35,Approved
RET-11724,ORD-512876,Customer Dissatisfaction,269443.92,Approved
RET-11725,ORD-512882,Damaged in Transit,108732.09,Approved
RET-11726,ORD-512886,Customer Dissatisfaction,1209.74,Pending
RET-11727,ORD-512895,Wrong Item,42079.76,Approved
RET-11728,ORD-512900,Damaged in Transit,0.0,Rejected
RET-11729,ORD-512903,Customer Dissatisfaction,11280.45,Approved
RET-11730,ORD-512911,Size Issue,0.0,Rejected
RET-11731,ORD-512912,Damaged in Transit,144353.97,Approved
RET-11732,ORD-512913,Size Issue,5581.56,Approved
RET-11733,ORD-512924,Customer Dissatisfaction,3075.84,Approved
RET-11734,ORD-512935,Damaged in Transit,288679.73,Approved
RET-11735,ORD-512939,Defective Product,173740.14,Approved
RET-11736,ORD-512945,Defective Product,19345.22,Approved
RET-11737,ORD-512947,Wrong Item,911.93,Approved
RET-11738,ORD-512954,Defective Product,1593.94,Approved
RET-11739,ORD-512959,Damaged in Transit,7472.45,Approved
RET-11740,ORD-512966,Defective Product,4954.98,Approved
RET-11741,ORD-512967,Wrong Item,104668.21,Pending
RET-11742,ORD-512975,Late Delivery,6926.24,Approved
RET-11743,ORD-512976,Customer Dissatisfaction,120499.44,Approved
RET-11744,ORD-512980,Defective Product,996.82,Pending
RET-11745,ORD-512982,Late Delivery,1734.99,Pending
RET-11746,ORD-512988,Size Issue,940.71,Approved
RET-11747,ORD-513000,Wrong Item,9626.42,Pending
RET-11748,ORD-513015,Damaged in Transit,0.0,Rejected
RET-11749,ORD-513033,Damaged in Transit,6015.52,Approved
RET-11750,ORD-513035,Size Issue,121936.09,Approved
RET-11751,ORD-513036,Customer Dissatisfaction,2850.66,Approved
RET-11752,ORD-513055,Wrong Item,167252.82,Approved
RET-11753,ORD-513058,Defective Product,30378.19,Pending
RET-11754,ORD-513065,Size Issue,0.0,Rejected
RET-11755,ORD-513070,Wrong Item,25054.99,Approved
RET-11756,ORD-513073,Late Delivery,80120.51,Approved
RET-11757,ORD-513074,Customer Dissatisfaction,1994.23,Pending
RET-11758,ORD-513096,Size Issue,41783.91,Approved
RET-11759,ORD-513099,Late Delivery,18117.07,Approved
RET-11760,ORD-513106,Wrong Item,0.0,Rejected
RET-11761,ORD-513114,Defective Product,81835.73,Approved
RET-11762,ORD-513118,Late Delivery,0.0,Rejected
RET-11763,ORD-513138,Customer Dissatisfaction,3347.91,Pending
RET-11764,ORD-513154,Customer Dissatisfaction,190017.42,Approved
RET-11765,ORD-513155,Size Issue,5023.85,Approved
RET-11766,ORD-513158,Size Issue,5162.04,Approved
RET-11767,ORD-513166,Damaged in Transit,14649.15,Approved
RET-11768,ORD-513167,Wrong Item,408.1,Pending
RET-11769,ORD-513190,Customer Dissatisfaction,0.0,Rejected
RET-11770,ORD-513191,Damaged in Transit,6987.44,Approved
RET-11771,ORD-513195,Wrong Item,0.0,Rejected
RET-11772,ORD-513201,Late Delivery,11201.63,Pending
RET-11773,ORD-513207,Wrong Item,14547.37,Approved
RET-11774,ORD-513217,Damaged in Transit,7564.57,Approved
RET-11775,ORD-513225,Damaged in Transit,0.0,Rejected
RET-11776,ORD-513226,Wrong Item,43264.18,Approved
RET-11777,ORD-513238,Defective Product,18960.29,Approved
RET-11778,ORD-513245,Damaged in Transit,200327.97,Approved
RET-11779,ORD-513246,Wrong Item,16494.4,Pending
RET-11780,ORD-513261,Defective Product,396.71,Approved
RET-11781,ORD-513266,Wrong Item,176527.64,Approved
RET-11782,ORD-513270,Late Delivery,3018.93,Approved
RET-11783,ORD-513279,Late Delivery,23879.26,Approved
RET-11784,ORD-513283,Size Issue,22588.35,Approved
RET-11785,ORD-513284,Size Issue,0.0,Rejected
RET-11786,ORD-513289,Late Delivery,34765.37,Approved
RET-11787,ORD-513300,Late Delivery,18132.15,Approved
RET-11788,ORD-513312,Wrong Item,9319.05,Approved
RET-11789,ORD-513313,Wrong Item,11778.52,Approved
RET-11790,ORD-513318,Late Delivery,48909.4,Approved
RET-11791,ORD-513319,Wrong Item,185520.68,Approved
RET-11792,ORD-513344,Wrong Item,2709.94,Approved
RET-11793,ORD-513348,Customer Dissatisfaction,30372.19,Approved
RET-11794,ORD-513352,Size Issue,196917.95,Approved
RET-11795,ORD-513367,Late Delivery,11779.36,Pending
RET-11796,ORD-513381,Wrong Item,529.18,Approved
RET-11797,ORD-513382,Damaged in Transit,3578.66,Approved
RET-11798,ORD-513390,Customer Dissatisfaction,640.01,Approved
RET-11799,ORD-513394,Damaged in Transit,36112.57,Approved
RET-11800,ORD-513397,Customer Dissatisfaction,0.0,Rejected
RET-11801,ORD-513398,Wrong Item,15932.45,Approved
RET-11802,ORD-513399,Wrong Item,10203.57,Approved
RET-11803,ORD-513403,Damaged in Transit,500292.88,Approved
RET-11804,ORD-513416,Damaged in Transit,0.0,Rejected
RET-11805,ORD-513430,Defective Product,58713.88,Approved
RET-11806,ORD-513438,Late Delivery,11458.0,Approved
RET-11807,ORD-513456,Size Issue,1497.95,Approved
RET-11808,ORD-513465,Customer Dissatisfaction,70827.22,Approved
RET-11809,ORD-513466,Defective Product,20920.25,Approved
RET-11810,ORD-513467,Customer Dissatisfaction,5814.34,Approved
RET-11811,ORD-513476,Customer Dissatisfaction,23491.42,Approved
RET-11812,ORD-513482,Damaged in Transit,23055.75,Approved
RET-11813,ORD-513488,Customer Dissatisfaction,45424.19,Approved
RET-11814,ORD-513495,Customer Dissatisfaction,12051.64,Approved
RET-11815,ORD-513506,Late Delivery,27577.14,Approved
RET-11816,ORD-513508,Size Issue,241631.45,Approved
RET-11817,ORD-513521,Damaged in Transit,6801.37,Approved
RET-11818,ORD-513523,Customer Dissatisfaction,16010.48,Approved
RET-11819,ORD-513524,Wrong Item,11045.0,Pending
RET-11820,ORD-513529,Wrong Item,162493.92,Approved
RET-11821,ORD-513534,Defective Product,17054.51,Approved
RET-11822,ORD-513543,Late Delivery,0.0,Rejected
RET-11823,ORD-513546,Size Issue,106963.93,Approved
RET-11824,ORD-513561,Size Issue,24913.53,Pending
RET-11825,ORD-513567,Size Issue,11456.62,Approved
RET-11826,ORD-513568,Size Issue,11955.86,Approved
RET-11827,ORD-513570,Customer Dissatisfaction,13682.5,Approved
RET-11828,ORD-513571,Wrong Item,33381.68,Pending
RET-11829,ORD-513579,Wrong Item,195578.69,Approved
RET-11830,ORD-513592,Late Delivery,0.0,Rejected
RET-11831,ORD-513598,Damaged in Transit,5264.73,Approved
RET-11832,ORD-513613,Late Delivery,6130.92,Approved
RET-11833,ORD-513614,Late Delivery,49378.45,Pending
RET-11834,ORD-513634,Wrong Item,12127.1,Pending
RET-11835,ORD-513636,Damaged in Transit,16060.09,Approved
RET-11836,ORD-513638,Late Delivery,1916.77,Approved
RET-11837,ORD-513639,Customer Dissatisfaction,0.0,Rejected
RET-11838,ORD-513639,Late Delivery,794.4,Approved
RET-11839,ORD-513644,Late Delivery,4928.48,Approved
RET-11840,ORD-513649,Late Delivery,12746.98,Approved
RET-11841,ORD-513667,Late Delivery,4004.21,Approved
RET-11842,ORD-513672,Damaged in Transit,48044.44,Approved
RET-11843,ORD-513675,Late Delivery,30619.22,Approved
RET-11844,ORD-513686,Customer Dissatisfaction,5484.38,Approved
RET-11845,ORD-513694,Damaged in Transit,668.0,Approved
RET-11846,ORD-513697,Size Issue,6627.17,Approved
RET-11847,ORD-513699,Wrong Item,59953.92,Approved
RET-11848,ORD-513704,Size Issue,6631.59,Pending
RET-11849,ORD-513706,Damaged in Transit,20029.5,Pending
RET-11850,ORD-513736,Wrong Item,0.0,Rejected
RET-11851,ORD-513739,Wrong Item,53145.08,Pending
RET-11852,ORD-513763,Wrong Item,12655.95,Approved
RET-11853,ORD-513789,Defective Product,73272.88,Approved
RET-11854,ORD-513796,Size Issue,0.0,Rejected
RET-11855,ORD-513819,Customer Dissatisfaction,3245.12,Approved
RET-11856,ORD-513823,Customer Dissatisfaction,8385.37,Approved
RET-11857,ORD-513828,Defective Product,3151.67,Approved
RET-11858,ORD-513832,Wrong Item,0.0,Rejected
RET-11859,ORD-513836,Damaged in Transit,61.63,Pending
RET-11860,ORD-513839,Defective Product,10705.87,Approved
RET-11861,ORD-513847,Late Delivery,6310.71,Approved
RET-11862,ORD-513856,Wrong Item,98664.35,Approved
RET-11863,ORD-513859,Late Delivery,961.16,Approved
RET-11864,ORD-513860,Customer Dissatisfaction,6915.09,Pending
RET-11865,ORD-513865,,118040.29,Pending
RET-11866,ORD-513876,Defective Product,38931.74,Approved
RET-11867,ORD-513889,Late Delivery,0.0,Rejected
RET-11868,ORD-513893,Wrong Item,35811.73,Approved
RET-11869,ORD-513902,Late Delivery,14217.09,Approved
RET-11870,ORD-513905,Customer Dissatisfaction,782.43,Approved
RET-11871,ORD-513915,Wrong Item,249452.26,Approved
RET-11872,ORD-513919,Size Issue,23606.97,Pending
RET-11873,ORD-513925,Defective Product,35957.88,Approved
RET-11874,ORD-513929,Customer Dissatisfaction,3892.74,Approved
RET-11875,ORD-513938,Customer Dissatisfaction,0.0,Rejected
RET-11876,ORD-513940,Late Delivery,3675.89,Approved
RET-11877,ORD-513948,Damaged in Transit,20482.9,Approved
RET-11878,ORD-513958,Late Delivery,24358.71,Pending
RET-11879,ORD-514012,Size Issue,2528.39,Approved
RET-11880,ORD-514014,Damaged in Transit,169991.83,Approved
RET-11881,ORD-514042,Damaged in Transit,114974.96,Pending
RET-11882,ORD-514044,Defective Product,139869.25,Approved
RET-11883,ORD-514053,Wrong Item,40814.9,Approved
RET-11884,ORD-514054,Size Issue,1546.75,Approved
RET-11885,ORD-514067,Defective Product,10529.6,Approved
RET-11886,ORD-514074,Customer Dissatisfaction,10556.65,Approved
RET-11887,ORD-514085,Damaged in Transit,7793.13,Approved
RET-11888,ORD-514092,Wrong Item,84250.91,Approved
RET-11889,ORD-514104,Damaged in Transit,28121.78,Approved
RET-11890,ORD-514106,Defective Product,37288.93,Pending
RET-11891,ORD-514108,Defective Product,138246.94,Approved
RET-11892,ORD-514110,Late Delivery,0.0,Rejected
RET-11893,ORD-514115,Late Delivery,40257.74,Approved
RET-11894,ORD-514123,Size Issue,150947.52,Approved
RET-11895,ORD-514129,Size Issue,0.0,Rejected
RET-11896,ORD-514130,Damaged in Transit,48153.96,Approved
RET-11897,ORD-514150,Late Delivery,34386.23,Approved
RET-11898,ORD-514154,Late Delivery,0.0,Rejected
RET-11899,ORD-514159,Late Delivery,4522.14,Pending
RET-11900,ORD-514164,Size Issue,4170.37,Approved
RET-11901,ORD-514170,Size Issue,117525.8,Approved
RET-11902,ORD-514171,Customer Dissatisfaction,9293.98,Approved
RET-11903,ORD-514184,Defective Product,16086.47,Approved
RET-11904,ORD-514191,Wrong Item,5629.93,Approved
RET-11905,ORD-514192,Customer Dissatisfaction,2336.59,Approved
RET-11906,ORD-514200,Damaged in Transit,3981.53,Approved
RET-11907,ORD-514201,,3408.7,Approved
RET-11908,ORD-514206,Size Issue,34864.79,Pending
RET-11909,ORD-514207,Wrong Item,17945.25,Approved
RET-11910,ORD-514215,Defective Product,249345.52,Approved
RET-11911,ORD-514219,Size Issue,10678.86,Approved
RET-11912,ORD-514223,Defective Product,18821.61,Pending
RET-11913,ORD-514226,Damaged in Transit,9547.54,Pending
RET-11914,ORD-514229,Damaged in Transit,288895.15,Approved
RET-11915,ORD-514234,Wrong Item,11091.17,Pending
RET-11916,ORD-514258,Damaged in Transit,20293.55,Approved
RET-11917,ORD-514260,Wrong Item,64034.16,Approved
RET-11918,ORD-514270,Size Issue,41857.57,Approved
RET-11919,ORD-514283,Late Delivery,0.0,Rejected
RET-11920,ORD-514290,Damaged in Transit,7954.89,Approved
RET-11921,ORD-514292,Late Delivery,40175.55,Pending
RET-11922,ORD-514318,Defective Product,0.0,Rejected
RET-11923,ORD-514323,Late Delivery,3183.64,Pending
RET-11924,ORD-514338,Customer Dissatisfaction,1647.6,Approved
RET-11925,ORD-514346,Wrong Item,10036.49,Approved
RET-11926,ORD-514354,Damaged in Transit,425255.91,Approved
RET-11927,ORD-514363,,0.0,Rejected
RET-11928,ORD-514364,Damaged in Transit,241005.04,Approved
RET-11929,ORD-514369,Defective Product,122790.33,Approved
RET-11930,ORD-514371,Wrong Item,63076.01,Approved
RET-11931,ORD-514373,Customer Dissatisfaction,70136.72,Approved
RET-11932,ORD-514378,Size Issue,0.0,Rejected
RET-11933,ORD-514385,Size Issue,41046.74,Approved
RET-11934,ORD-514386,Customer Dissatisfaction,70282.09,Approved
RET-11935,ORD-514394,Wrong Item,67769.82,Approved
RET-11936,ORD-514395,Late Delivery,449.03,Approved
RET-11937,ORD-514398,Customer Dissatisfaction,17998.77,Approved
RET-11938,ORD-514408,Customer Dissatisfaction,124577.39,Approved
RET-11939,ORD-514409,Customer Dissatisfaction,66907.69,Approved
RET-11940,ORD-514411,Size Issue,2467.32,Pending
RET-11941,ORD-514412,Customer Dissatisfaction,5740.9,Approved
RET-11942,ORD-514418,Wrong Item,2306.12,Approved
RET-11943,ORD-514425,Customer Dissatisfaction,1765.77,Approved
RET-11944,ORD-514426,Size Issue,259.51,Pending
RET-11945,ORD-514435,Damaged in Transit,2394.7,Pending
RET-11946,ORD-514459,Damaged in Transit,11737.12,Approved
RET-11947,ORD-514472,Wrong Item,0.0,Rejected
RET-11948,ORD-514478,Defective Product,24808.74,Approved
RET-11949,ORD-514488,Size Issue,2297.87,Pending
RET-11950,ORD-514492,Customer Dissatisfaction,32936.34,Approved
RET-11951,ORD-514493,Size Issue,154645.33,Approved
RET-11952,ORD-514499,Late Delivery,26801.55,Approved
RET-11953,ORD-514510,Defective Product,1122.49,Approved
RET-11954,ORD-514527,Late Delivery,10066.94,Approved
RET-11955,ORD-514539,Size Issue,183.53,Pending
RET-11956,ORD-514540,Wrong Item,638.5,Approved
RET-11957,ORD-514546,Defective Product,10530.9,Pending
RET-11958,ORD-514553,Late Delivery,0.0,Rejected
RET-11959,ORD-514563,Wrong Item,0.0,Rejected
RET-11960,ORD-514564,Late Delivery,246445.23,Approved
RET-11961,ORD-514565,Defective Product,124189.77,Approved
RET-11962,ORD-514574,Damaged in Transit,0.0,Rejected
RET-11963,ORD-514578,Customer Dissatisfaction,6158.16,Approved
RET-11964,ORD-514589,Wrong Item,4186.12,Approved
RET-11965,ORD-514600,Size Issue,8041.9,Approved
RET-11966,ORD-514603,Wrong Item,71401.77,Approved
RET-11967,ORD-514606,Customer Dissatisfaction,9752.96,Approved
RET-11968,ORD-514609,Wrong Item,9427.91,Approved
RET-11969,ORD-514617,Size Issue,0.0,Rejected
RET-11970,ORD-514618,Late Delivery,2293.21,Approved
RET-11971,ORD-514640,Wrong Item,13940.59,Approved
RET-11972,ORD-514640,Late Delivery,13621.84,Approved
RET-11973,ORD-514644,Customer Dissatisfaction,4972.29,Approved
RET-11974,ORD-514650,Late Delivery,0.0,Rejected
RET-11975,ORD-514668,Late Delivery,30537.78,Approved
RET-11976,ORD-514677,Defective Product,73921.44,Approved
RET-11977,ORD-514678,Defective Product,50622.02,Approved
RET-11978,ORD-514685,Customer Dissatisfaction,5124.78,Approved
RET-11979,ORD-514687,Defective Product,21316.38,Approved
RET-11980,ORD-514699,Wrong Item,214796.72,Approved
RET-11981,ORD-514714,Customer Dissatisfaction,5223.22,Approved
RET-11982,ORD-514719,Customer Dissatisfaction,21426.85,Approved
RET-11983,ORD-514723,Damaged in Transit,10421.38,Approved
RET-11984,ORD-514724,Defective Product,54803.93,Approved
RET-11985,ORD-514732,Wrong Item,25089.12,Approved
RET-11986,ORD-514738,Customer Dissatisfaction,16224.96,Approved
RET-11987,ORD-514739,Damaged in Transit,37683.12,Approved
RET-11988,ORD-514742,Customer Dissatisfaction,39503.47,Pending
RET-11989,ORD-514747,Customer Dissatisfaction,59124.16,Approved
RET-11990,ORD-514755,Defective Product,47669.57,Approved
RET-11991,ORD-514763,Size Issue,3184.22,Pending
RET-11992,ORD-514765,Size Issue,38128.35,Approved
RET-11993,ORD-514766,Late Delivery,51798.03,Approved
RET-11994,ORD-514768,Late Delivery,5971.68,Approved
RET-11995,ORD-514775,Damaged in Transit,221881.27,Approved
RET-11996,ORD-514786,Customer Dissatisfaction,1734.77,Approved
RET-11997,ORD-514794,Customer Dissatisfaction,261708.53,Approved
RET-11998,ORD-514816,Wrong Item,2580.96,Pending
RET-11999,ORD-514817,Defective Product,17395.49,Pending
RET-12000,ORD-514835,Size Issue,1611.32,Approved
RET-12001,ORD-514836,Customer Dissatisfaction,853.12,Approved
RET-12002,ORD-514847,Defective Product,0.0,Rejected
RET-12003,ORD-514851,Size Issue,9525.64,Approved
RET-12004,ORD-514858,Wrong Item,822.86,Pending
RET-12005,ORD-514860,Wrong Item,0.0,Rejected
RET-12006,ORD-514870,Size Issue,70495.49,Approved
RET-12007,ORD-514885,Customer Dissatisfaction,9895.43,Approved
RET-12008,ORD-514912,Late Delivery,6680.83,Pending
RET-12009,ORD-514925,Defective Product,0.0,Rejected
RET-12010,ORD-514926,Customer Dissatisfaction,39452.31,Approved
RET-12011,ORD-514928,Damaged in Transit,27788.34,Approved
RET-12012,ORD-514930,Damaged in Transit,20006.92,Approved
RET-12013,ORD-514937,Late Delivery,4112.06,Pending
RET-12014,ORD-514950,Defective Product,6021.22,Approved
RET-12015,ORD-514960,Wrong Item,52895.92,Approved
RET-12016,ORD-514961,Size Issue,11288.1,Approved
RET-12017,ORD-514967,Size Issue,111099.69,Approved
RET-12018,ORD-514970,Customer Dissatisfaction,0.0,Rejected
RET-12019,ORD-514975,Customer Dissatisfaction,1540.79,Pending
RET-12020,ORD-514984,Damaged in Transit,6575.78,Approved
RET-12021,ORD-514985,Defective Product,7656.67,Approved
RET-12022,ORD-514988,Damaged in Transit,17975.7,Approved
RET-12023,ORD-514990,Customer Dissatisfaction,41644.55,Approved
RET-12024,ORD-514995,Wrong Item,6298.72,Pending
RET-12025,ORD-514998,Size Issue,3209.96,Approved
RET-12026,ORD-514999,Wrong Item,6024.72,Pending
RET-12027,ORD-515015,Size Issue,1418.83,Approved
RET-12028,ORD-515025,Late Delivery,2177.68,Approved
RET-12029,ORD-515036,Defective Product,15109.87,Approved
RET-12030,ORD-515039,Defective Product,5922.66,Approved
RET-12031,ORD-515048,Damaged in Transit,6707.52,Approved
RET-12032,ORD-515051,Defective Product,72663.2,Approved
RET-12033,ORD-515056,Defective Product,22413.18,Approved
RET-12034,ORD-515062,Wrong Item,98645.43,Approved
RET-12035,ORD-515070,Wrong Item,0.0,Rejected
RET-12036,ORD-515071,Late Delivery,27172.08,Approved
RET-12037,ORD-515073,Defective Product,18533.28,Approved
RET-12038,ORD-515077,Customer Dissatisfaction,0.0,Rejected
RET-12039,ORD-515079,Wrong Item,0.0,Rejected
RET-12040,ORD-515085,Late Delivery,10864.39,Approved
RET-12041,ORD-515089,Late Delivery,0.0,Rejected
RET-12042,ORD-515092,Customer Dissatisfaction,16311.44,Approved
RET-12043,ORD-515106,Size Issue,15431.38,Approved
RET-12044,ORD-515118,Damaged in Transit,3600.23,Approved
RET-12045,ORD-515120,Size Issue,0.0,Rejected
RET-12046,ORD-515141,Damaged in Transit,0.0,Rejected
RET-12047,ORD-515163,Damaged in Transit,36061.36,Approved
RET-12048,ORD-515164,Damaged in Transit,14776.03,Approved
RET-12049,ORD-515165,Wrong Item,7361.29,Approved
RET-12050,ORD-515170,Size Issue,197642.94,Approved
RET-12051,ORD-515173,Damaged in Transit,673.2,Approved
RET-12052,ORD-515191,Size Issue,72325.8,Approved
RET-12053,ORD-515202,Defective Product,25469.59,Approved
RET-12054,ORD-515203,Damaged in Transit,12847.86,Approved
